"contestKey","contestLongName","districtName","jurisdictionName","choiceKey","choiceName","partyShortName","r1107_eb","r1107","r1108","r1109","r1110","r1111","r1112","r1113","r1107_d","r1108_d","r1109_d","r1110_d","r1111_d","r1112_d","r1113_d"
3138,"Proposition 127","Ballot Measure Statewide","Yuma",6166,"No",NA,21184,28130,30172,32508,32508,32508,32508,32508,6946,2042,2336,0,0,0,0
3138,"Proposition 127","Ballot Measure Statewide","State",6129,"Yes",NA,378172,500160,552597,598888,632489,648373,663858,670103,121988,52437,46291,33601,15884,15485,6245
3138,"Proposition 127","Ballot Measure Statewide","Apache",6129,"Yes",NA,1486,4723,4772,5794,5794,5850,5850,5850,3237,49,1022,0,56,0,0
3138,"Proposition 127","Ballot Measure Statewide","Cochise",6129,"Yes",NA,6553,8226,8226,9150,9150,9150,9150,9503,1673,0,924,0,0,0,353
3138,"Proposition 127","Ballot Measure Statewide","Coconino",6129,"Yes",NA,15472,19187,19187,19629,19629,22036,23049,23372,3715,0,442,0,2407,1013,323
3138,"Proposition 127","Ballot Measure Statewide","Gila",6129,"Yes",NA,2609,3279,3748,3802,3930,3930,3930,3930,670,469,54,128,0,0,0
3138,"Proposition 127","Ballot Measure Statewide","Graham",6129,"Yes",NA,899,1074,1169,1169,1169,1169,1169,1169,175,95,0,0,0,0,0
3138,"Proposition 127","Ballot Measure Statewide","Greenlee",6129,"Yes",NA,340,378,378,378,378,378,378,378,38,0,0,0,0,0,0
3138,"Proposition 127","Ballot Measure Statewide","Maricopa",6129,"Yes",NA,215663,293398,337954,365855,387353,398122,404349,409629,77735,44556,27901,21498,10769,6227,5280
3138,"Proposition 127","Ballot Measure Statewide","Mohave",6129,"Yes",NA,5741,8443,8604,9260,9804,9804,9848,9944,2702,161,656,544,0,44,96
3138,"Proposition 127","Ballot Measure Statewide","Navajo",6129,"Yes",NA,3231,5253,6214,6214,6697,6792,6792,6792,2022,961,0,483,95,0,0
3138,"Proposition 127","Ballot Measure Statewide","Pima",6129,"Yes",NA,87934,107974,107974,117915,127182,127182,133547,133547,20040,0,9941,9267,0,6365,0
3138,"Proposition 127","Ballot Measure Statewide","Pinal",6129,"Yes",NA,10221,15263,17178,20049,21205,22941,24777,24777,5042,1915,2871,1156,1736,1836,0
3138,"Proposition 127","Ballot Measure Statewide","Santa Cruz",6129,"Yes",NA,2367,3130,3130,3732,3732,3732,3732,3732,763,0,602,0,0,0,0
3138,"Proposition 127","Ballot Measure Statewide","Yavapai",6129,"Yes",NA,19923,20984,24562,25485,26010,26831,26831,27024,1061,3578,923,525,821,0,193
3138,"Proposition 127","Ballot Measure Statewide","Yuma",6129,"Yes",NA,5733,8056,8709,9664,9664,9664,9664,9664,2323,653,955,0,0,0,0
3139,"Proposition 305","Ballot Measure Statewide","State",6109,"No",NA,817181,1048420,1149366,1231662,1296551,1326987,1354649,1366959,231239,100946,82296,64889,30436,27662,12310
3139,"Proposition 305","Ballot Measure Statewide","Apache",6109,"No",NA,3996,9641,9743,11924,11924,11994,11994,11994,5645,102,2181,0,70,0,0
3139,"Proposition 305","Ballot Measure Statewide","Cochise",6109,"No",NA,18944,24900,24900,27179,27179,27179,27179,27902,5956,0,2279,0,0,0,723
3139,"Proposition 305","Ballot Measure Statewide","Coconino",6109,"No",NA,23547,28650,28650,29217,29217,32240,33749,34227,5103,0,567,0,3023,1509,478
3139,"Proposition 305","Ballot Measure Statewide","Gila",6109,"No",NA,8691,10692,12102,12220,12501,12501,12501,12501,2001,1410,118,281,0,0,0
3139,"Proposition 305","Ballot Measure Statewide","Graham",6109,"No",NA,5497,6240,6838,6838,6838,6838,6838,6838,743,598,0,0,0,0,0
3139,"Proposition 305","Ballot Measure Statewide","Greenlee",6109,"No",NA,1456,1640,1640,1640,1640,1640,1640,1640,184,0,0,0,0,0,0
3139,"Proposition 305","Ballot Measure Statewide","Maricopa",6109,"No",NA,460581,593498,674437,721837,763698,785419,796650,807087,132917,80939,47400,41861,21721,11231,10437
3139,"Proposition 305","Ballot Measure Statewide","Mohave",6109,"No",NA,26008,37488,38086,40461,42426,42426,42528,42820,11480,598,2375,1965,0,102,292
3139,"Proposition 305","Ballot Measure Statewide","Navajo",6109,"No",NA,11322,16487,19251,19251,21053,21246,21246,21246,5165,2764,0,1802,193,0,0
3139,"Proposition 305","Ballot Measure Statewide","Pima",6109,"No",NA,155081,191770,191770,206561,220951,220951,231117,231117,36689,0,14791,14390,0,10166,0
3139,"Proposition 305","Ballot Measure Statewide","Pinal",6109,"No",NA,29232,43008,47877,55261,58508,62378,67032,67032,13776,4869,7384,3247,3870,4654,0
3139,"Proposition 305","Ballot Measure Statewide","Santa Cruz",6109,"No",NA,4598,6293,6293,7461,7461,7461,7461,7461,1695,0,1168,0,0,0,0
3139,"Proposition 305","Ballot Measure Statewide","Yavapai",6109,"No",NA,51623,53910,62054,64181,65524,67083,67083,67463,2287,8144,2127,1343,1559,0,380
3139,"Proposition 305","Ballot Measure Statewide","Yuma",6109,"No",NA,16605,21506,23028,24934,24934,24934,24934,24934,4901,1522,1906,0,0,0,0
3139,"Proposition 305","Ballot Measure Statewide","State",6068,"Yes",NA,393054,559438,612162,658277,693524,710552,726287,733555,166384,52724,46115,35247,17028,15735,7268
3139,"Proposition 305","Ballot Measure Statewide","Apache",6068,"Yes",NA,3116,9427,9568,11595,11595,11689,11689,11689,6311,141,2027,0,94,0,0
3139,"Proposition 305","Ballot Measure Statewide","Cochise",6068,"Yes",NA,9972,14076,14076,15669,15669,15669,15669,16407,4104,0,1593,0,0,0,738
3139,"Proposition 305","Ballot Measure Statewide","Coconino",6068,"Yes",NA,10274,14772,14772,15067,15067,16545,17274,17485,4498,0,295,0,1478,729,211
3139,"Proposition 305","Ballot Measure Statewide","Gila",6068,"Yes",NA,4582,6016,6901,6986,7283,7283,7283,7283,1434,885,85,297,0,0,0
3139,"Proposition 305","Ballot Measure Statewide","Graham",6068,"Yes",NA,2490,3092,3416,3416,3416,3416,3416,3416,602,324,0,0,0,0,0
3139,"Proposition 305","Ballot Measure Statewide","Greenlee",6068,"Yes",NA,753,844,844,844,844,844,844,844,91,0,0,0,0,0,0
3139,"Proposition 305","Ballot Measure Statewide","Maricopa",6068,"Yes",NA,219765,315728,354811,380446,402388,414261,420497,426195,95963,39083,25635,21942,11873,6236,5698
3139,"Proposition 305","Ballot Measure Statewide","Mohave",6068,"Yes",NA,12751,20277,20632,22042,23248,23248,23339,23643,7526,355,1410,1206,0,91,304
3139,"Proposition 305","Ballot Measure Statewide","Navajo",6068,"Yes",NA,6261,9962,12445,12445,13545,13683,13683,13683,3701,2483,0,1100,138,0,0
3139,"Proposition 305","Ballot Measure Statewide","Pima",6068,"Yes",NA,71260,95048,95048,102790,111109,111109,116792,116792,23788,0,7742,8319,0,5683,0
3139,"Proposition 305","Ballot Measure Statewide","Pinal",6068,"Yes",NA,14699,24322,26928,30834,32460,35108,38104,38104,9623,2606,3906,1626,2648,2996,0
3139,"Proposition 305","Ballot Measure Statewide","Santa Cruz",6068,"Yes",NA,2751,3959,3959,4863,4863,4863,4863,4863,1208,0,904,0,0,0,0
3139,"Proposition 305","Ballot Measure Statewide","Yavapai",6068,"Yes",NA,24572,26302,32025,33217,33974,34771,34771,35088,1730,5723,1192,757,797,0,317
3139,"Proposition 305","Ballot Measure Statewide","Yuma",6068,"Yes",NA,9808,14034,15158,16484,16484,16484,16484,16484,4226,1124,1326,0,0,0,0
3140,"Proposition 306","Ballot Measure Statewide","State",6179,"No",NA,528667,700149,764802,820548,862645,882173,901157,909639,171482,64653,55746,42097,19528,18984,8482
3140,"Proposition 306","Ballot Measure Statewide","Apache",6179,"No",NA,3295,9970,10110,12172,12172,12259,12259,12259,6675,140,2062,0,87,0,0
3140,"Proposition 306","Ballot Measure Statewide","Cochise",6179,"No",NA,12579,17059,17059,18687,18687,18687,18687,19348,4480,0,1628,0,0,0,661
3140,"Proposition 306","Ballot Measure Statewide","Coconino",6179,"No",NA,16866,21843,21843,22279,22279,24381,25435,25780,4977,0,436,0,2102,1054,345
3140,"Proposition 306","Ballot Measure Statewide","Gila",6179,"No",NA,5411,6996,7899,7974,8226,8226,8226,8226,1585,903,75,252,0,0,0
3140,"Proposition 306","Ballot Measure Statewide","Graham",6179,"No",NA,3424,4116,4492,4492,4492,4492,4492,4492,692,376,0,0,0,0,0
3140,"Proposition 306","Ballot Measure Statewide","Greenlee",6179,"No",NA,1011,1130,1130,1130,1130,1130,1130,1130,119,0,0,0,0,0,0
3140,"Proposition 306","Ballot Measure Statewide","Maricopa",6179,"No",NA,286899,379961,430601,461503,487375,500913,508100,515091,93062,50640,30902,25872,13538,7187,6991
3140,"Proposition 306","Ballot Measure Statewide","Mohave",6179,"No",NA,15617,23484,23862,25319,26498,26498,26573,26795,7867,378,1457,1179,0,75,222
3140,"Proposition 306","Ballot Measure Statewide","Navajo",6179,"No",NA,7451,12130,14759,14759,15922,16119,16119,16119,4679,2629,0,1163,197,0,0
3140,"Proposition 306","Ballot Measure Statewide","Pima",6179,"No",NA,113418,141924,141924,152866,163642,163642,171286,171286,28506,0,10942,10776,0,7644,0
3140,"Proposition 306","Ballot Measure Statewide","Pinal",6179,"No",NA,18127,28359,31485,36181,38230,40824,43848,43848,10232,3126,4696,2049,2594,3024,0
3140,"Proposition 306","Ballot Measure Statewide","Santa Cruz",6179,"No",NA,3435,4917,4917,5891,5891,5891,5891,5891,1482,0,974,0,0,0,0
3140,"Proposition 306","Ballot Measure Statewide","Yavapai",6179,"No",NA,30851,32403,37832,39062,39868,40878,40878,41141,1552,5429,1230,806,1010,0,263
3140,"Proposition 306","Ballot Measure Statewide","Yuma",6179,"No",NA,10283,14114,15146,16490,16490,16490,16490,16490,3831,1032,1344,0,0,0,0
3140,"Proposition 306","Ballot Measure Statewide","State",6139,"Yes",NA,673265,893190,979307,1049815,1105609,1132366,1155895,1166871,219925,86117,70508,55794,26757,23529,10976
3140,"Proposition 306","Ballot Measure Statewide","Apache",6139,"Yes",NA,3806,9029,9130,11239,11239,11316,11316,11316,5223,101,2109,0,77,0,0
3140,"Proposition 306","Ballot Measure Statewide","Cochise",6139,"Yes",NA,16290,21813,21813,24048,24048,24048,24048,24838,5523,0,2235,0,0,0,790
3140,"Proposition 306","Ballot Measure Statewide","Coconino",6139,"Yes",NA,16545,21016,21016,21427,21427,23745,24890,25226,4471,0,411,0,2318,1145,336
3140,"Proposition 306","Ballot Measure Statewide","Gila",6139,"Yes",NA,7796,9620,10983,11109,11431,11431,11431,11431,1824,1363,126,322,0,0,0
3140,"Proposition 306","Ballot Measure Statewide","Graham",6139,"Yes",NA,4519,5153,5678,5678,5678,5678,5678,5678,634,525,0,0,0,0,0
3140,"Proposition 306","Ballot Measure Statewide","Greenlee",6139,"Yes",NA,1188,1341,1341,1341,1341,1341,1341,1341,153,0,0,0,0,0,0
3140,"Proposition 306","Ballot Measure Statewide","Maricopa",6139,"Yes",NA,387298,518448,585175,625626,661756,680770,690560,699620,131150,66727,40451,36130,19014,9790,9060
3140,"Proposition 306","Ballot Measure Statewide","Mohave",6139,"Yes",NA,23350,34455,35026,37329,39301,39301,39416,39788,11105,571,2303,1972,0,115,372
3140,"Proposition 306","Ballot Measure Statewide","Navajo",6139,"Yes",NA,10181,14287,16876,16876,18592,18721,18721,18721,4106,2589,0,1716,129,0,0
3140,"Proposition 306","Ballot Measure Statewide","Pima",6139,"Yes",NA,111289,142397,142397,153674,165243,165243,173193,173193,31108,0,11277,11569,0,7950,0
3140,"Proposition 306","Ballot Measure Statewide","Pinal",6139,"Yes",NA,25953,38971,43338,49948,52751,56650,61179,61179,13018,4367,6610,2803,3899,4529,0
3140,"Proposition 306","Ballot Measure Statewide","Santa Cruz",6139,"Yes",NA,4002,5460,5460,6593,6593,6593,6593,6593,1458,0,1133,0,0,0,0
3140,"Proposition 306","Ballot Measure Statewide","Yavapai",6139,"Yes",NA,45263,47691,55999,58024,59306,60626,60626,61044,2428,8308,2025,1282,1320,0,418
3140,"Proposition 306","Ballot Measure Statewide","Yuma",6139,"Yes",NA,15785,20968,22534,24362,24362,24362,24362,24362,5183,1566,1828,0,0,0,0
