"contestKey","contestLongName","districtName","jurisdictionName","choiceKey","choiceName","partyShortName","r1107_eb","r1107","r1108","r1109","r1110","r1111","r1112","r1113"
3140,"Proposition 306","Ballot Measure Statewide","Graham",6179,"No",NA,3424,4116,4492,4492,4492,4492,4492,4492
3140,"Proposition 306","Ballot Measure Statewide","Greenlee",6179,"No",NA,1011,1130,1130,1130,1130,1130,1130,1130
3140,"Proposition 306","Ballot Measure Statewide","Maricopa",6179,"No",NA,286899,379961,430601,461503,487375,500913,508100,515091
3140,"Proposition 306","Ballot Measure Statewide","Mohave",6179,"No",NA,15617,23484,23862,25319,26498,26498,26573,26795
3140,"Proposition 306","Ballot Measure Statewide","Navajo",6179,"No",NA,7451,12130,14759,14759,15922,16119,16119,16119
3140,"Proposition 306","Ballot Measure Statewide","Pima",6179,"No",NA,113418,141924,141924,152866,163642,163642,171286,171286
3140,"Proposition 306","Ballot Measure Statewide","Pinal",6179,"No",NA,18127,28359,31485,36181,38230,40824,43848,43848
3140,"Proposition 306","Ballot Measure Statewide","Santa Cruz",6179,"No",NA,3435,4917,4917,5891,5891,5891,5891,5891
3140,"Proposition 306","Ballot Measure Statewide","Yavapai",6179,"No",NA,30851,32403,37832,39062,39868,40878,40878,41141
3140,"Proposition 306","Ballot Measure Statewide","Yuma",6179,"No",NA,10283,14114,15146,16490,16490,16490,16490,16490
3140,"Proposition 306","Ballot Measure Statewide","State",6139,"Yes",NA,673265,893190,979307,1049815,1105609,1132366,1155895,1166871
3140,"Proposition 306","Ballot Measure Statewide","Apache",6139,"Yes",NA,3806,9029,9130,11239,11239,11316,11316,11316
3140,"Proposition 306","Ballot Measure Statewide","Cochise",6139,"Yes",NA,16290,21813,21813,24048,24048,24048,24048,24838
3140,"Proposition 306","Ballot Measure Statewide","Coconino",6139,"Yes",NA,16545,21016,21016,21427,21427,23745,24890,25226
3140,"Proposition 306","Ballot Measure Statewide","Gila",6139,"Yes",NA,7796,9620,10983,11109,11431,11431,11431,11431
3140,"Proposition 306","Ballot Measure Statewide","Graham",6139,"Yes",NA,4519,5153,5678,5678,5678,5678,5678,5678
3140,"Proposition 306","Ballot Measure Statewide","Greenlee",6139,"Yes",NA,1188,1341,1341,1341,1341,1341,1341,1341
3140,"Proposition 306","Ballot Measure Statewide","Maricopa",6139,"Yes",NA,387298,518448,585175,625626,661756,680770,690560,699620
3140,"Proposition 306","Ballot Measure Statewide","Mohave",6139,"Yes",NA,23350,34455,35026,37329,39301,39301,39416,39788
3140,"Proposition 306","Ballot Measure Statewide","Navajo",6139,"Yes",NA,10181,14287,16876,16876,18592,18721,18721,18721
3140,"Proposition 306","Ballot Measure Statewide","Pima",6139,"Yes",NA,111289,142397,142397,153674,165243,165243,173193,173193
3140,"Proposition 306","Ballot Measure Statewide","Pinal",6139,"Yes",NA,25953,38971,43338,49948,52751,56650,61179,61179
3140,"Proposition 306","Ballot Measure Statewide","Santa Cruz",6139,"Yes",NA,4002,5460,5460,6593,6593,6593,6593,6593
3140,"Proposition 306","Ballot Measure Statewide","Yavapai",6139,"Yes",NA,45263,47691,55999,58024,59306,60626,60626,61044
3140,"Proposition 306","Ballot Measure Statewide","Yuma",6139,"Yes",NA,15785,20968,22534,24362,24362,24362,24362,24362
